zipcode,year,day,month,date,medianprice
90732,2000,31,1,2000-01-31,298205
90732,2000,29,2,2000-02-29,298281
90732,2000,31,3,2000-03-31,299285
90732,2000,30,4,2000-04-30,301420
90732,2000,31,5,2000-05-31,304365
90732,2000,30,6,2000-06-30,306603
90732,2000,31,7,2000-07-31,308782
90732,2000,31,8,2000-08-31,310745
90732,2000,30,9,2000-09-30,313323
90732,2000,31,10,2000-10-31,314597
90732,2000,30,11,2000-11-30,315771
90732,2000,31,12,2000-12-31,316335
90732,2001,31,1,2001-01-31,317007
90732,2001,28,2,2001-02-28,318147
90732,2001,31,3,2001-03-31,320012
90732,2001,30,4,2001-04-30,323017
90732,2001,31,5,2001-05-31,325827
90732,2001,30,6,2001-06-30,328440
90732,2001,31,7,2001-07-31,330706
90732,2001,31,8,2001-08-31,333061
90732,2001,30,9,2001-09-30,335042
90732,2001,31,10,2001-10-31,337399
90732,2001,30,11,2001-11-30,340102
90732,2001,31,12,2001-12-31,343683
90732,2002,31,1,2002-01-31,346608
90732,2002,28,2,2002-02-28,349342
90732,2002,31,3,2002-03-31,353028
90732,2002,30,4,2002-04-30,358272
90732,2002,31,5,2002-05-31,363931
90732,2002,30,6,2002-06-30,369987
90732,2002,31,7,2002-07-31,377294
90732,2002,31,8,2002-08-31,384331
90732,2002,30,9,2002-09-30,390002
90732,2002,31,10,2002-10-31,395038
90732,2002,30,11,2002-11-30,400616
90732,2002,31,12,2002-12-31,406761
90732,2003,31,1,2003-01-31,411308
90732,2003,28,2,2003-02-28,415411
90732,2003,31,3,2003-03-31,420658
90732,2003,30,4,2003-04-30,426448
90732,2003,31,5,2003-05-31,434291
90732,2003,30,6,2003-06-30,439758
90732,2003,31,7,2003-07-31,447958
90732,2003,31,8,2003-08-31,456261
90732,2003,30,9,2003-09-30,466449
90732,2003,31,10,2003-10-31,473094
90732,2003,30,11,2003-11-30,479766
90732,2003,31,12,2003-12-31,486710
90732,2004,31,1,2004-01-31,495106
90732,2004,29,2,2004-02-29,502552
90732,2004,31,3,2004-03-31,509675
90732,2004,30,4,2004-04-30,519596
90732,2004,31,5,2004-05-31,531544
90732,2004,30,6,2004-06-30,542693
90732,2004,31,7,2004-07-31,550787
90732,2004,31,8,2004-08-31,559107
90732,2004,30,9,2004-09-30,569790
90732,2004,31,10,2004-10-31,582133
90732,2004,30,11,2004-11-30,589638
90732,2004,31,12,2004-12-31,596968
90732,2005,31,1,2005-01-31,601633
90732,2005,28,2,2005-02-28,610589
90732,2005,31,3,2005-03-31,617137
90732,2005,30,4,2005-04-30,624963
90732,2005,31,5,2005-05-31,631033
90732,2005,30,6,2005-06-30,639122
90732,2005,31,7,2005-07-31,648299
90732,2005,31,8,2005-08-31,657124
90732,2005,30,9,2005-09-30,666805
90732,2005,31,10,2005-10-31,676279
90732,2005,30,11,2005-11-30,681953
90732,2005,31,12,2005-12-31,684680
90732,2006,31,1,2006-01-31,688286
90732,2006,28,2,2006-02-28,692365
90732,2006,31,3,2006-03-31,696856
90732,2006,30,4,2006-04-30,697632
90732,2006,31,5,2006-05-31,700509
90732,2006,30,6,2006-06-30,704223
90732,2006,31,7,2006-07-31,708140
90732,2006,31,8,2006-08-31,713082
90732,2006,30,9,2006-09-30,712629
90732,2006,31,10,2006-10-31,713038
90732,2006,30,11,2006-11-30,710887
90732,2006,31,12,2006-12-31,710664
90732,2007,31,1,2007-01-31,708731
90732,2007,28,2,2007-02-28,707595
90732,2007,31,3,2007-03-31,705532
90732,2007,30,4,2007-04-30,704847
90732,2007,31,5,2007-05-31,701052
90732,2007,30,6,2007-06-30,697714
90732,2007,31,7,2007-07-31,690895
90732,2007,31,8,2007-08-31,684169
90732,2007,30,9,2007-09-30,676835
90732,2007,31,10,2007-10-31,669088
90732,2007,30,11,2007-11-30,662935
90732,2007,31,12,2007-12-31,659120
90732,2008,31,1,2008-01-31,657523
90732,2008,29,2,2008-02-29,653271
90732,2008,31,3,2008-03-31,643505
90732,2008,30,4,2008-04-30,631170
90732,2008,31,5,2008-05-31,619694
90732,2008,30,6,2008-06-30,608616
90732,2008,31,7,2008-07-31,598965
90732,2008,31,8,2008-08-31,590637
90732,2008,30,9,2008-09-30,587689
90732,2008,31,10,2008-10-31,583947
90732,2008,30,11,2008-11-30,579433
90732,2008,31,12,2008-12-31,568503
90732,2009,31,1,2009-01-31,560175
90732,2009,28,2,2009-02-28,554214
90732,2009,31,3,2009-03-31,551247
90732,2009,30,4,2009-04-30,548569
90732,2009,31,5,2009-05-31,546516
90732,2009,30,6,2009-06-30,546502
90732,2009,31,7,2009-07-31,545755
90732,2009,31,8,2009-08-31,544391
90732,2009,30,9,2009-09-30,541319
90732,2009,31,10,2009-10-31,540762
90732,2009,30,11,2009-11-30,545206
90732,2009,31,12,2009-12-31,553997
90732,2010,31,1,2010-01-31,558290
90732,2010,28,2,2010-02-28,557525
90732,2010,31,3,2010-03-31,557090
90732,2010,30,4,2010-04-30,558945
90732,2010,31,5,2010-05-31,564331
90732,2010,30,6,2010-06-30,560698
90732,2010,31,7,2010-07-31,556818
90732,2010,31,8,2010-08-31,548407
90732,2010,30,9,2010-09-30,541690
90732,2010,31,10,2010-10-31,533831
90732,2010,30,11,2010-11-30,527157
90732,2010,31,12,2010-12-31,526156
90732,2011,31,1,2011-01-31,526787
90732,2011,28,2,2011-02-28,528878
90732,2011,31,3,2011-03-31,528498
90732,2011,30,4,2011-04-30,527369
90732,2011,31,5,2011-05-31,520330
90732,2011,30,6,2011-06-30,517881
90732,2011,31,7,2011-07-31,516063
90732,2011,31,8,2011-08-31,513636
90732,2011,30,9,2011-09-30,509542
90732,2011,31,10,2011-10-31,503118
90732,2011,30,11,2011-11-30,501615
90732,2011,31,12,2011-12-31,498764
90732,2012,31,1,2012-01-31,498266
90732,2012,29,2,2012-02-29,498290
90732,2012,31,3,2012-03-31,499016
90732,2012,30,4,2012-04-30,500628
90732,2012,31,5,2012-05-31,502989
90732,2012,30,6,2012-06-30,507355
90732,2012,31,7,2012-07-31,510278
90732,2012,31,8,2012-08-31,508866
90732,2012,30,9,2012-09-30,505771
90732,2012,31,10,2012-10-31,506759
90732,2012,30,11,2012-11-30,511849
90732,2012,31,12,2012-12-31,521216
90732,2013,31,1,2013-01-31,528028
90732,2013,28,2,2013-02-28,538421
90732,2013,31,3,2013-03-31,548051
90732,2013,30,4,2013-04-30,560212
90732,2013,31,5,2013-05-31,568205
90732,2013,30,6,2013-06-30,575028
90732,2013,31,7,2013-07-31,580655
90732,2013,31,8,2013-08-31,587637
90732,2013,30,9,2013-09-30,593331
90732,2013,31,10,2013-10-31,596551
90732,2013,30,11,2013-11-30,600163
90732,2013,31,12,2013-12-31,603006
90732,2014,31,1,2014-01-31,608617
90732,2014,28,2,2014-02-28,610719
90732,2014,31,3,2014-03-31,612922
90732,2014,30,4,2014-04-30,610429
90732,2014,31,5,2014-05-31,611048
90732,2014,30,6,2014-06-30,610196
90732,2014,31,7,2014-07-31,609940
90732,2014,31,8,2014-08-31,605772
90732,2014,30,9,2014-09-30,602844
90732,2014,31,10,2014-10-31,603262
90732,2014,30,11,2014-11-30,606414
90732,2014,31,12,2014-12-31,609969
90732,2015,31,1,2015-01-31,615847
90732,2015,28,2,2015-02-28,621602
90732,2015,31,3,2015-03-31,627027
90732,2015,30,4,2015-04-30,626918
90732,2015,31,5,2015-05-31,628651
90732,2015,30,6,2015-06-30,628583
90732,2015,31,7,2015-07-31,627663
90732,2015,31,8,2015-08-31,628229
90732,2015,30,9,2015-09-30,630478
90732,2015,31,10,2015-10-31,636017
90732,2015,30,11,2015-11-30,639621
90732,2015,31,12,2015-12-31,644876
90732,2016,31,1,2016-01-31,647939
90732,2016,29,2,2016-02-29,650409
90732,2016,31,3,2016-03-31,650717
90732,2016,30,4,2016-04-30,654844
90732,2016,31,5,2016-05-31,658681
90732,2016,30,6,2016-06-30,662587
90732,2016,31,7,2016-07-31,659720
90732,2016,31,8,2016-08-31,659444
90732,2016,30,9,2016-09-30,661209
90732,2016,31,10,2016-10-31,668556
90732,2016,30,11,2016-11-30,670731
90732,2016,31,12,2016-12-31,672387
90732,2017,31,1,2017-01-31,675674
90732,2017,28,2,2017-02-28,680186
90732,2017,31,3,2017-03-31,685613
90732,2017,30,4,2017-04-30,688711
90732,2017,31,5,2017-05-31,692609
90732,2017,30,6,2017-06-30,694452
90732,2017,31,7,2017-07-31,695490
90732,2017,31,8,2017-08-31,699508
90732,2017,30,9,2017-09-30,704298
90732,2017,31,10,2017-10-31,711195
90732,2017,30,11,2017-11-30,718234
90732,2017,31,12,2017-12-31,723504
90732,2018,31,1,2018-01-31,726545
90732,2018,28,2,2018-02-28,729671
90732,2018,31,3,2018-03-31,733537
90732,2018,30,4,2018-04-30,736592
90732,2018,31,5,2018-05-31,736915
90732,2018,30,6,2018-06-30,738031
90732,2018,31,7,2018-07-31,736905
90732,2018,31,8,2018-08-31,738167
90732,2018,30,9,2018-09-30,740931
90732,2018,31,10,2018-10-31,748701
90732,2018,30,11,2018-11-30,754358
90732,2018,31,12,2018-12-31,754443
90732,2019,31,1,2019-01-31,753740
90732,2019,28,2,2019-02-28,751214
90732,2019,31,3,2019-03-31,750938
90732,2019,30,4,2019-04-30,752385
90732,2019,31,5,2019-05-31,755259
90732,2019,30,6,2019-06-30,757351
90732,2019,31,7,2019-07-31,754324
90732,2019,31,8,2019-08-31,754043
90732,2019,30,9,2019-09-30,756687
90732,2019,31,10,2019-10-31,762238
90732,2019,30,11,2019-11-30,764855
90732,2019,31,12,2019-12-31,765586
90732,2020,31,1,2020-01-31,767618
90732,2020,29,2,2020-02-29,772864
90732,2020,31,3,2020-03-31,781013
90732,2020,30,4,2020-04-30,786158
90732,2020,31,5,2020-05-31,781412
90732,2020,30,6,2020-06-30,775446
90732,2020,31,7,2020-07-31,777118
90732,2020,31,8,2020-08-31,789911
90732,2020,30,9,2020-09-30,803377
90732,2020,31,10,2020-10-31,815742
90732,2020,30,11,2020-11-30,823000
90732,2020,31,12,2020-12-31,830729
90732,2021,31,1,2021-01-31,836702
90732,2021,28,2,2021-02-28,846885
90732,2021,31,3,2021-03-31,855326
90732,2021,30,4,2021-04-30,865639
90732,2021,31,5,2021-05-31,881587
90732,2021,30,6,2021-06-30,899954
90732,2021,31,7,2021-07-31,921448
90732,2021,31,8,2021-08-31,933703
90732,2021,30,9,2021-09-30,941989
90732,2021,31,10,2021-10-31,945325
90732,2021,30,11,2021-11-30,948824
90732,2021,31,12,2021-12-31,955768
90732,2022,31,1,2022-01-31,959548
90732,2022,28,2,2022-02-28,967343
90732,2022,31,3,2022-03-31,983143
90732,2022,30,4,2022-04-30,1004595
90732,2022,31,5,2022-05-31,1024676
90732,2022,30,6,2022-06-30,1028671
90732,2022,31,7,2022-07-31,1031865
90732,2022,31,8,2022-08-31,1021386
90732,2022,30,9,2022-09-30,1013941
90272,2000,31,1,2000-01-31,1316526
90272,2000,29,2,2000-02-29,1314193
90272,2000,31,3,2000-03-31,1319896
90272,2000,30,4,2000-04-30,1327502
90272,2000,31,5,2000-05-31,1335957
90272,2000,30,6,2000-06-30,1343143
90272,2000,31,7,2000-07-31,1352808
90272,2000,31,8,2000-08-31,1367236
90272,2000,30,9,2000-09-30,1380285
90272,2000,31,10,2000-10-31,1389370
90272,2000,30,11,2000-11-30,1400917
90272,2000,31,12,2000-12-31,1412416
90272,2001,31,1,2001-01-31,1426182
90272,2001,28,2,2001-02-28,1437919
90272,2001,31,3,2001-03-31,1453784
90272,2001,30,4,2001-04-30,1469560
90272,2001,31,5,2001-05-31,1484045
90272,2001,30,6,2001-06-30,1494942
90272,2001,31,7,2001-07-31,1505229
90272,2001,31,8,2001-08-31,1515466
90272,2001,30,9,2001-09-30,1526347
90272,2001,31,10,2001-10-31,1539027
90272,2001,30,11,2001-11-30,1552318
90272,2001,31,12,2001-12-31,1564150
90272,2002,31,1,2002-01-31,1576471
90272,2002,28,2,2002-02-28,1589141
90272,2002,31,3,2002-03-31,1606095
90272,2002,30,4,2002-04-30,1624013
90272,2002,31,5,2002-05-31,1642070
90272,2002,30,6,2002-06-30,1656647
90272,2002,31,7,2002-07-31,1674866
90272,2002,31,8,2002-08-31,1693772
90272,2002,30,9,2002-09-30,1714002
90272,2002,31,10,2002-10-31,1732734
90272,2002,30,11,2002-11-30,1750198
90272,2002,31,12,2002-12-31,1768112
90272,2003,31,1,2003-01-31,1784293
90272,2003,28,2,2003-02-28,1802273
90272,2003,31,3,2003-03-31,1824564
90272,2003,30,4,2003-04-30,1841500
90272,2003,31,5,2003-05-31,1860284
90272,2003,30,6,2003-06-30,1870669
90272,2003,31,7,2003-07-31,1891688
90272,2003,31,8,2003-08-31,1917928
90272,2003,30,9,2003-09-30,1949366
90272,2003,31,10,2003-10-31,1972853
90272,2003,30,11,2003-11-30,1994969
90272,2003,31,12,2003-12-31,2019346
90272,2004,31,1,2004-01-31,2053493
90272,2004,29,2,2004-02-29,2086157
90272,2004,31,3,2004-03-31,2116648
90272,2004,30,4,2004-04-30,2149920
90272,2004,31,5,2004-05-31,2191541
90272,2004,30,6,2004-06-30,2234739
90272,2004,31,7,2004-07-31,2268134
90272,2004,31,8,2004-08-31,2300272
90272,2004,30,9,2004-09-30,2340083
90272,2004,31,10,2004-10-31,2378933
90272,2004,30,11,2004-11-30,2403623
90272,2004,31,12,2004-12-31,2421633
90272,2005,31,1,2005-01-31,2439860
90272,2005,28,2,2005-02-28,2474317
90272,2005,31,3,2005-03-31,2501098
90272,2005,30,4,2005-04-30,2530384
90272,2005,31,5,2005-05-31,2546667
90272,2005,30,6,2005-06-30,2577227
90272,2005,31,7,2005-07-31,2608697
90272,2005,31,8,2005-08-31,2649003
90272,2005,30,9,2005-09-30,2686392
90272,2005,31,10,2005-10-31,2729733
90272,2005,30,11,2005-11-30,2749733
90272,2005,31,12,2005-12-31,2764329
90272,2006,31,1,2006-01-31,2780717
90272,2006,28,2,2006-02-28,2798978
90272,2006,31,3,2006-03-31,2816783
90272,2006,30,4,2006-04-30,2820287
90272,2006,31,5,2006-05-31,2835069
90272,2006,30,6,2006-06-30,2845845
90272,2006,31,7,2006-07-31,2851706
90272,2006,31,8,2006-08-31,2856953
90272,2006,30,9,2006-09-30,2851435
90272,2006,31,10,2006-10-31,2853957
90272,2006,30,11,2006-11-30,2853470
90272,2006,31,12,2006-12-31,2862342
90272,2007,31,1,2007-01-31,2866996
90272,2007,28,2,2007-02-28,2870273
90272,2007,31,3,2007-03-31,2862850
90272,2007,30,4,2007-04-30,2861534
90272,2007,31,5,2007-05-31,2849353
90272,2007,30,6,2007-06-30,2841200
90272,2007,31,7,2007-07-31,2820773
90272,2007,31,8,2007-08-31,2800987
90272,2007,30,9,2007-09-30,2777811
90272,2007,31,10,2007-10-31,2749294
90272,2007,30,11,2007-11-30,2729018
90272,2007,31,12,2007-12-31,2707035
90272,2008,31,1,2008-01-31,2694219
90272,2008,29,2,2008-02-29,2678164
90272,2008,31,3,2008-03-31,2652035
90272,2008,30,4,2008-04-30,2609698
90272,2008,31,5,2008-05-31,2561377
90272,2008,30,6,2008-06-30,2527697
90272,2008,31,7,2008-07-31,2499665
90272,2008,31,8,2008-08-31,2469145
90272,2008,30,9,2008-09-30,2443232
90272,2008,31,10,2008-10-31,2418156
90272,2008,30,11,2008-11-30,2397083
90272,2008,31,12,2008-12-31,2349316
90272,2009,31,1,2009-01-31,2311494
90272,2009,28,2,2009-02-28,2288593
90272,2009,31,3,2009-03-31,2292887
90272,2009,30,4,2009-04-30,2299084
90272,2009,31,5,2009-05-31,2297585
90272,2009,30,6,2009-06-30,2239517
90272,2009,31,7,2009-07-31,2182913
90272,2009,31,8,2009-08-31,2134488
90272,2009,30,9,2009-09-30,2130230
90272,2009,31,10,2009-10-31,2130002
90272,2009,30,11,2009-11-30,2136963
90272,2009,31,12,2009-12-31,2163670
90272,2010,31,1,2010-01-31,2180941
90272,2010,28,2,2010-02-28,2182689
90272,2010,31,3,2010-03-31,2191325
90272,2010,30,4,2010-04-30,2203358
90272,2010,31,5,2010-05-31,2235010
90272,2010,30,6,2010-06-30,2236551
90272,2010,31,7,2010-07-31,2240662
90272,2010,31,8,2010-08-31,2223067
90272,2010,30,9,2010-09-30,2188929
90272,2010,31,10,2010-10-31,2147518
90272,2010,30,11,2010-11-30,2106799
90272,2010,31,12,2010-12-31,2105530
90272,2011,31,1,2011-01-31,2107322
90272,2011,28,2,2011-02-28,2122688
90272,2011,31,3,2011-03-31,2125989
90272,2011,30,4,2011-04-30,2136050
90272,2011,31,5,2011-05-31,2125806
90272,2011,30,6,2011-06-30,2136435
90272,2011,31,7,2011-07-31,2143321
90272,2011,31,8,2011-08-31,2127728
90272,2011,30,9,2011-09-30,2095543
90272,2011,31,10,2011-10-31,2065534
90272,2011,30,11,2011-11-30,2073112
90272,2011,31,12,2011-12-31,2083449
90272,2012,31,1,2012-01-31,2089378
90272,2012,29,2,2012-02-29,2097232
90272,2012,31,3,2012-03-31,2109594
90272,2012,30,4,2012-04-30,2131577
90272,2012,31,5,2012-05-31,2152255
90272,2012,30,6,2012-06-30,2176596
90272,2012,31,7,2012-07-31,2196902
90272,2012,31,8,2012-08-31,2198284
90272,2012,30,9,2012-09-30,2203081
90272,2012,31,10,2012-10-31,2222027
90272,2012,30,11,2012-11-30,2258586
90272,2012,31,12,2012-12-31,2307039
90272,2013,31,1,2013-01-31,2340322
90272,2013,28,2,2013-02-28,2389830
90272,2013,31,3,2013-03-31,2436554
90272,2013,30,4,2013-04-30,2496766
90272,2013,31,5,2013-05-31,2556652
90272,2013,30,6,2013-06-30,2622905
90272,2013,31,7,2013-07-31,2686653
90272,2013,31,8,2013-08-31,2758841
90272,2013,30,9,2013-09-30,2817892
90272,2013,31,10,2013-10-31,2871101
90272,2013,30,11,2013-11-30,2920646
90272,2013,31,12,2013-12-31,2963809
90272,2014,31,1,2014-01-31,3017778
90272,2014,28,2,2014-02-28,3039684
90272,2014,31,3,2014-03-31,3057381
90272,2014,30,4,2014-04-30,3049058
90272,2014,31,5,2014-05-31,3056059
90272,2014,30,6,2014-06-30,3059463
90272,2014,31,7,2014-07-31,3069145
90272,2014,31,8,2014-08-31,3011858
90272,2014,30,9,2014-09-30,2960634
90272,2014,31,10,2014-10-31,2926532
90272,2014,30,11,2014-11-30,2947875
90272,2014,31,12,2014-12-31,2970252
90272,2015,31,1,2015-01-31,2992199
90272,2015,28,2,2015-02-28,3027204
90272,2015,31,3,2015-03-31,3056086
90272,2015,30,4,2015-04-30,3063548
90272,2015,31,5,2015-05-31,3083633
90272,2015,30,6,2015-06-30,3101944
90272,2015,31,7,2015-07-31,3064072
90272,2015,31,8,2015-08-31,3029527
90272,2015,30,9,2015-09-30,3006977
90272,2015,31,10,2015-10-31,3050957
90272,2015,30,11,2015-11-30,3082962
90272,2015,31,12,2015-12-31,3110892
90272,2016,31,1,2016-01-31,3130414
90272,2016,29,2,2016-02-29,3148361
90272,2016,31,3,2016-03-31,3162516
90272,2016,30,4,2016-04-30,3191778
90272,2016,31,5,2016-05-31,3209985
90272,2016,30,6,2016-06-30,3226605
90272,2016,31,7,2016-07-31,3176886
90272,2016,31,8,2016-08-31,3156651
90272,2016,30,9,2016-09-30,3145233
90272,2016,31,10,2016-10-31,3188590
90272,2016,30,11,2016-11-30,3203065
90272,2016,31,12,2016-12-31,3216742
90272,2017,31,1,2017-01-31,3244197
90272,2017,28,2,2017-02-28,3272400
90272,2017,31,3,2017-03-31,3289856
90272,2017,30,4,2017-04-30,3302227
90272,2017,31,5,2017-05-31,3322843
90272,2017,30,6,2017-06-30,3355192
90272,2017,31,7,2017-07-31,3338715
90272,2017,31,8,2017-08-31,3338423
90272,2017,30,9,2017-09-30,3333354
90272,2017,31,10,2017-10-31,3372145
90272,2017,30,11,2017-11-30,3412308
90272,2017,31,12,2017-12-31,3441759
90272,2018,31,1,2018-01-31,3478013
90272,2018,28,2,2018-02-28,3506885
90272,2018,31,3,2018-03-31,3543424
90272,2018,30,4,2018-04-30,3567857
90272,2018,31,5,2018-05-31,3572643
90272,2018,30,6,2018-06-30,3579711
90272,2018,31,7,2018-07-31,3551525
90272,2018,31,8,2018-08-31,3547262
90272,2018,30,9,2018-09-30,3542631
90272,2018,31,10,2018-10-31,3571314
90272,2018,30,11,2018-11-30,3579994
90272,2018,31,12,2018-12-31,3571077
90272,2019,31,1,2019-01-31,3569269
90272,2019,28,2,2019-02-28,3556071
90272,2019,31,3,2019-03-31,3546373
90272,2019,30,4,2019-04-30,3538104
90272,2019,31,5,2019-05-31,3540523
90272,2019,30,6,2019-06-30,3550260
90272,2019,31,7,2019-07-31,3474088
90272,2019,31,8,2019-08-31,3424528
90272,2019,30,9,2019-09-30,3380565
90272,2019,31,10,2019-10-31,3421933
90272,2019,30,11,2019-11-30,3418108
90272,2019,31,12,2019-12-31,3416659
90272,2020,31,1,2020-01-31,3413460
90272,2020,29,2,2020-02-29,3446682
90272,2020,31,3,2020-03-31,3478200
90272,2020,30,4,2020-04-30,3497644
90272,2020,31,5,2020-05-31,3462928
90272,2020,30,6,2020-06-30,3422008
90272,2020,31,7,2020-07-31,3421986
90272,2020,31,8,2020-08-31,3467379
90272,2020,30,9,2020-09-30,3527701
90272,2020,31,10,2020-10-31,3553993
90272,2020,30,11,2020-11-30,3565339
90272,2020,31,12,2020-12-31,3566610
90272,2021,31,1,2021-01-31,3575333
90272,2021,28,2,2021-02-28,3595972
90272,2021,31,3,2021-03-31,3591772
90272,2021,30,4,2021-04-30,3598361
90272,2021,31,5,2021-05-31,3619753
90272,2021,30,6,2021-06-30,3679468
90272,2021,31,7,2021-07-31,3759922
90272,2021,31,8,2021-08-31,3817691
90272,2021,30,9,2021-09-30,3861435
90272,2021,31,10,2021-10-31,3872659
90272,2021,30,11,2021-11-30,3878725
90272,2021,31,12,2021-12-31,3891364
90272,2022,31,1,2022-01-31,3898180
90272,2022,28,2,2022-02-28,3920155
90272,2022,31,3,2022-03-31,3972332
90272,2022,30,4,2022-04-30,4046145
90272,2022,31,5,2022-05-31,4113972
90272,2022,30,6,2022-06-30,4113399
90272,2022,31,7,2022-07-31,4120489
90272,2022,31,8,2022-08-31,4097958
90272,2022,30,9,2022-09-30,4096917
91040,2000,31,1,2000-01-31,216519
91040,2000,29,2,2000-02-29,217203
91040,2000,31,3,2000-03-31,218352
91040,2000,30,4,2000-04-30,220470
91040,2000,31,5,2000-05-31,222431
91040,2000,30,6,2000-06-30,223885
91040,2000,31,7,2000-07-31,225498
91040,2000,31,8,2000-08-31,227551
91040,2000,30,9,2000-09-30,229916
91040,2000,31,10,2000-10-31,232203
91040,2000,30,11,2000-11-30,234434
91040,2000,31,12,2000-12-31,236765
91040,2001,31,1,2001-01-31,237987
91040,2001,28,2,2001-02-28,239159
91040,2001,31,3,2001-03-31,240425
91040,2001,30,4,2001-04-30,242520
91040,2001,31,5,2001-05-31,244623
91040,2001,30,6,2001-06-30,247355
91040,2001,31,7,2001-07-31,250587
91040,2001,31,8,2001-08-31,254196
91040,2001,30,9,2001-09-30,256662
91040,2001,31,10,2001-10-31,259254
91040,2001,30,11,2001-11-30,261559
91040,2001,31,12,2001-12-31,264209
91040,2002,31,1,2002-01-31,265911
91040,2002,28,2,2002-02-28,267807
91040,2002,31,3,2002-03-31,270392
91040,2002,30,4,2002-04-30,273872
91040,2002,31,5,2002-05-31,277285
91040,2002,30,6,2002-06-30,280030
91040,2002,31,7,2002-07-31,284295
91040,2002,31,8,2002-08-31,289156
91040,2002,30,9,2002-09-30,295320
91040,2002,31,10,2002-10-31,300588
91040,2002,30,11,2002-11-30,306256
91040,2002,31,12,2002-12-31,311543
91040,2003,31,1,2003-01-31,315724
91040,2003,28,2,2003-02-28,319390
91040,2003,31,3,2003-03-31,323682
91040,2003,30,4,2003-04-30,327985
91040,2003,31,5,2003-05-31,333881
91040,2003,30,6,2003-06-30,338634
91040,2003,31,7,2003-07-31,345781
91040,2003,31,8,2003-08-31,352140
91040,2003,30,9,2003-09-30,359097
91040,2003,31,10,2003-10-31,363860
91040,2003,30,11,2003-11-30,368794
91040,2003,31,12,2003-12-31,374367
91040,2004,31,1,2004-01-31,381343
91040,2004,29,2,2004-02-29,388044
91040,2004,31,3,2004-03-31,394523
91040,2004,30,4,2004-04-30,402982
91040,2004,31,5,2004-05-31,413543
91040,2004,30,6,2004-06-30,423832
91040,2004,31,7,2004-07-31,433293
91040,2004,31,8,2004-08-31,441894
91040,2004,30,9,2004-09-30,452456
91040,2004,31,10,2004-10-31,462128
91040,2004,30,11,2004-11-30,469513
91040,2004,31,12,2004-12-31,475598
91040,2005,31,1,2005-01-31,479719
91040,2005,28,2,2005-02-28,486358
91040,2005,31,3,2005-03-31,492646
91040,2005,30,4,2005-04-30,500296
91040,2005,31,5,2005-05-31,506409
91040,2005,30,6,2005-06-30,514153
91040,2005,31,7,2005-07-31,523238
91040,2005,31,8,2005-08-31,533885
91040,2005,30,9,2005-09-30,543825
91040,2005,31,10,2005-10-31,554678
91040,2005,30,11,2005-11-30,561652
91040,2005,31,12,2005-12-31,568746
91040,2006,31,1,2006-01-31,574995
91040,2006,28,2,2006-02-28,580545
91040,2006,31,3,2006-03-31,585936
91040,2006,30,4,2006-04-30,589155
91040,2006,31,5,2006-05-31,595498
91040,2006,30,6,2006-06-30,599621
91040,2006,31,7,2006-07-31,602041
91040,2006,31,8,2006-08-31,602561
91040,2006,30,9,2006-09-30,599810
91040,2006,31,10,2006-10-31,598783
91040,2006,30,11,2006-11-30,597754
91040,2006,31,12,2006-12-31,599393
91040,2007,31,1,2007-01-31,598547
91040,2007,28,2,2007-02-28,597315
91040,2007,31,3,2007-03-31,593682
91040,2007,30,4,2007-04-30,591626
91040,2007,31,5,2007-05-31,587792
91040,2007,30,6,2007-06-30,584791
91040,2007,31,7,2007-07-31,578656
91040,2007,31,8,2007-08-31,571926
91040,2007,30,9,2007-09-30,564598
91040,2007,31,10,2007-10-31,557527
91040,2007,30,11,2007-11-30,551142
91040,2007,31,12,2007-12-31,543992
91040,2008,31,1,2008-01-31,539488
91040,2008,29,2,2008-02-29,533397
91040,2008,31,3,2008-03-31,523950
91040,2008,30,4,2008-04-30,509008
91040,2008,31,5,2008-05-31,492133
91040,2008,30,6,2008-06-30,475516
91040,2008,31,7,2008-07-31,459832
91040,2008,31,8,2008-08-31,447145
91040,2008,30,9,2008-09-30,438523
91040,2008,31,10,2008-10-31,431910
91040,2008,30,11,2008-11-30,425309
91040,2008,31,12,2008-12-31,416145
91040,2009,31,1,2009-01-31,410097
91040,2009,28,2,2009-02-28,405951
91040,2009,31,3,2009-03-31,405122
91040,2009,30,4,2009-04-30,403486
91040,2009,31,5,2009-05-31,401936
91040,2009,30,6,2009-06-30,396833
91040,2009,31,7,2009-07-31,393448
91040,2009,31,8,2009-08-31,390648
91040,2009,30,9,2009-09-30,391806
91040,2009,31,10,2009-10-31,391680
91040,2009,30,11,2009-11-30,393903
91040,2009,31,12,2009-12-31,398012
91040,2010,31,1,2010-01-31,400751
91040,2010,28,2,2010-02-28,400445
91040,2010,31,3,2010-03-31,400876
91040,2010,30,4,2010-04-30,401706
91040,2010,31,5,2010-05-31,405113
91040,2010,30,6,2010-06-30,403002
91040,2010,31,7,2010-07-31,401447
91040,2010,31,8,2010-08-31,395173
91040,2010,30,9,2010-09-30,389956
91040,2010,31,10,2010-10-31,384971
91040,2010,30,11,2010-11-30,381419
91040,2010,31,12,2010-12-31,380961
91040,2011,31,1,2011-01-31,379168
91040,2011,28,2,2011-02-28,379151
91040,2011,31,3,2011-03-31,375503
91040,2011,30,4,2011-04-30,373156
91040,2011,31,5,2011-05-31,367780
91040,2011,30,6,2011-06-30,367323
91040,2011,31,7,2011-07-31,366122
